station_id,station_name,catchment_method,poi_name,retail_category,amenity,shop,tourism,office,leisure
gongguan,Gongguan,circular_center_500m,亞太和平研究基金會,services,,,,ngo,
gongguan,Gongguan,circular_center_500m,全舜科技,health,,medical_supply,,,
gongguan,Gongguan,circular_center_500m,兩岸交流遠景基金會,services,,,,ngo,
gongguan,Gongguan,circular_center_500m,南城泰國雲南緬甸料理,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,古今書廊,lifestyle/design,,books,,,
gongguan,Gongguan,circular_center_500m,台一影印印刷,services,,copyshop,,,
gongguan,Gongguan,circular_center_500m,地標網通,other,,mobile_phone,,,
gongguan,Gongguan,circular_center_500m,川雨麵包香,other,,bakery,,,
gongguan,Gongguan,circular_center_500m,孫東寶台式牛排專賣店,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,戰馬體育,other,,sports,,,
gongguan,Gongguan,circular_center_500m,蒸夠臭臭豆腐,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,永慶房屋,services,,,,estate_agent,
gongguan,Gongguan,circular_center_500m,科林助聽器,other,,hearing_aids,,,
gongguan,Gongguan,circular_center_500m,尚家香雲南美味麵館,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,美味坊早餐,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,讚鑫珠寶銀樓,apparel/fashion,,jewelry,,,
gongguan,Gongguan,circular_center_500m,台灣雙醬咖哩,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,阿姨小吃自助餐,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,無鍋不樂,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,Kipling,apparel/fashion,,bag,,,
gongguan,Gongguan,circular_center_500m,小旺號,food,fast_food,,,,
gongguan,Gongguan,circular_center_500m,innisfree,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,奇奕花坊,lifestyle/design,,florist,,,
gongguan,Gongguan,circular_center_500m,得記麻辣,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,新卡莎素食西餐廳,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,公館食堂,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,泰豐味,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,就愛海鮮粥,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,理揚理髮廳,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,韓天閣,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,靜壽司,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,大狗麵線,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,Nike,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,中心藥局,health,pharmacy,,,,
gongguan,Gongguan,circular_center_500m,佳聲助聽器,other,,hearing_aids,,,
gongguan,Gongguan,circular_center_500m,南光香燭佛具行,other,,religion,,,
gongguan,Gongguan,circular_center_500m,古亭藥局,health,pharmacy,,,,
gongguan,Gongguan,circular_center_500m,台灣大哥大,services,,,,telecommunication,
gongguan,Gongguan,circular_center_500m,合記書店,lifestyle/design,,books,,,
gongguan,Gongguan,circular_center_500m,12巷拉麵,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,杏一藥局,health,pharmacy,,,,
gongguan,Gongguan,circular_center_500m,東華藥師藥局,health,pharmacy,,,,
gongguan,Gongguan,circular_center_500m,泰品雲南泰式料理,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,維康醫療用品,health,,medical_supply,,,
gongguan,Gongguan,circular_center_500m,Intermission Cafe,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,龍虎飛躍,other,,sports,,,
gongguan,Gongguan,circular_center_500m,公館蚵仔麵線,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,卜派滷味,other,,deli,,,
gongguan,Gongguan,circular_center_500m,台南碗磕,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,喬雅美妝,health,,chemist,,,
gongguan,Gongguan,circular_center_500m,格子趣,other,,variety_store,,,
gongguan,Gongguan,circular_center_500m,,other,,vacant,,,
gongguan,Gongguan,circular_center_500m,Taipei Star Bank,services,atm,,,,
gongguan,Gongguan,circular_center_500m,臭豆腐,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,芙蘿菈時尚美甲,other,,beauty,,,
gongguan,Gongguan,circular_center_500m,蘭陽美食綠色臭豆腐,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,阿里媽媽,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,韓一閣韓式料理,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,窗口,food,fast_food,,,,
gongguan,Gongguan,circular_center_500m,E.SUN Commercial Bank,services,atm,,,,
gongguan,Gongguan,circular_center_500m,COMEBUY,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,公館清蒸肉圓,other,,deli,,,
gongguan,Gongguan,circular_center_500m,阿剛雲泰創作料理,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,老街窯烤Pizza,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,,services,atm,,,,
gongguan,Gongguan,circular_center_500m,,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,一弄,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,狗一下,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,華南商業銀行,services,bank,,,,
gongguan,Gongguan,circular_center_500m,雅舍二手書店,lifestyle/design,,books,,,
gongguan,Gongguan,circular_center_500m,小原田日本料理,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,西雅圖極品咖啡,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,加慕秀,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,佳醫誠藥牙醫診所,health,clinic,,,,
gongguan,Gongguan,circular_center_500m,晨宇,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,ELE,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,千模萬樣Salon,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,大茗,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,傑昇通訊,other,,mobile_phone,,,
gongguan,Gongguan,circular_center_500m,名立電信,other,,mobile_phone,,,
gongguan,Gongguan,circular_center_500m,,other,,lottery,,,
gongguan,Gongguan,circular_center_500m,大和工坊,health,,chemist,,,
gongguan,Gongguan,circular_center_500m,BISINDEI,health,,optician,,,
gongguan,Gongguan,circular_center_500m,味自慢,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,麻煮mini麻辣煲,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,,other,,lottery,,,
gongguan,Gongguan,circular_center_500m,十杯茶飲,other,,beverages,,,
gongguan,Gongguan,circular_center_500m,公館白肉檳榔攤,other,,deli,,,
gongguan,Gongguan,circular_center_500m,帽店,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,晉承影印,services,,copyshop,,,
gongguan,Gongguan,circular_center_500m,,other,,vacant,,,
gongguan,Gongguan,circular_center_500m,中一蔬食園,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,冠宇影印輸出,services,,copyshop,,,
gongguan,Gongguan,circular_center_500m,小公館,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,Lucy's,apparel/fashion,,jewelry,,,
gongguan,Gongguan,circular_center_500m,何太守港式菠蘿麵包,other,,confectionery,,,
gongguan,Gongguan,circular_center_500m,重順川菜餐廳,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,客家魷魚羹,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,大埔鐵板燒,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,幸福村潤餅,other,,deli,,,
gongguan,Gongguan,circular_center_500m,巴布Q奶,other,,beverages,,,
gongguan,Gongguan,circular_center_500m,脆皮雞排,other,,deli,,,
gongguan,Gongguan,circular_center_500m,阿薄郎薄皮餃子,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,台灣之星,services,,,,telecommunication,
gongguan,Gongguan,circular_center_500m,紅茶鮮乳,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,士林皮臭豆腐,other,,deli,,,
gongguan,Gongguan,circular_center_500m,雨傘王,other,,fabric,,,
gongguan,Gongguan,circular_center_500m,漫果子桌遊主題餐廳,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,奧創髮藝,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,抹布茶坊,other,,beverages,,,
gongguan,Gongguan,circular_center_500m,COMEBUY,other,,beverages,,,
gongguan,Gongguan,circular_center_500m,白帝城川式滷味,other,,deli,,,
gongguan,Gongguan,circular_center_500m,金名號 鹿野雞肉飯專賣,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,VITA Hair Salon,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,泰風味小吃店,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,雅澤沙龍,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,牛髓知味紅燒牛肉麵,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,極匠拉麵,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,HERLS Shoes,apparel/fashion,,shoes,,,
gongguan,Gongguan,circular_center_500m,進發家通訊行,other,,mobile_phone,,,
gongguan,Gongguan,circular_center_500m,50嵐,cafe,cafe,beverages,,,
gongguan,Gongguan,circular_center_500m,好呷拉麵,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,印度民族風,lifestyle/design,,gift,,,
gongguan,Gongguan,circular_center_500m,辰TOY,other,,toys,,,
gongguan,Gongguan,circular_center_500m,甘蔗媽媽,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,富發牌,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,華歌爾,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,十盛,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,PORTER,apparel/fashion,,bag,,,
gongguan,Gongguan,circular_center_500m,台灣彩券,other,,lottery,,,
gongguan,Gongguan,circular_center_500m,辰翊通訊行,other,,mobile_phone,,,
gongguan,Gongguan,circular_center_500m,妙觀音素食,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,日式威廉髮藝,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,康是美,health,,chemist,,,
gongguan,Gongguan,circular_center_500m,菠蘿麵包,other,,bakery,,,
gongguan,Gongguan,circular_center_500m,Mövenpick Café,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,奇手機急修,other,,mobile_phone,,,
gongguan,Gongguan,circular_center_500m,BE專業快速剪髮,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,FastFix,other,,mobile_phone,,,
gongguan,Gongguan,circular_center_500m,饅頭專賣,other,,bakery,,,
gongguan,Gongguan,circular_center_500m,曲珍坊精品服飾,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,母子鱷魚,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,超大小尺碼流行店,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,六韻茶,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,初牛炭火直燒丼飯專賣店,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,Hikers Outdoors,other,,outdoor,,,
gongguan,Gongguan,circular_center_500m,,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,Mensa,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,,convenience,,convenience,,,
gongguan,Gongguan,circular_center_500m,大學城團體服,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,La Villa,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,泰讚了,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,加慕秀,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,奧創髮藝,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,minoshe,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,SASA,health,,chemist,,,
gongguan,Gongguan,circular_center_500m,零碼快閃Fliplop,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,邑匠皮飾精品,apparel/fashion,,bag,,,
gongguan,Gongguan,circular_center_500m,SWEET,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,寶物工廠股飾店,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,時間男人,other,,watches,,,
gongguan,Gongguan,circular_center_500m,大集合精品量販鞋坊,apparel/fashion,,shoes,,,
gongguan,Gongguan,circular_center_500m,CORBAN,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,一沐日,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,生田子No服飾坊,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,金力號開裝解鎖,other,,locksmith,,,
gongguan,Gongguan,circular_center_500m,Rice & Roux（濃湯飯＆飯盒）,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,ARK,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,台灣彩券,other,,lottery,,,
gongguan,Gongguan,circular_center_500m,Cama,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,G2000,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,すき家,food,fast_food,,,,
gongguan,Gongguan,circular_center_500m,PLUUS,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,L'Occitane,lifestyle/design,,cosmetics,,,
gongguan,Gongguan,circular_center_500m,大葉麵食館,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,123 Bon,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,公館現做早餐店,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,奇瓦咖啡,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,汎美精緻全自助餐,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,阿里港,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,Gt智慧生活,services,,,,telecommunication,
gongguan,Gongguan,circular_center_500m,GNC,health,pharmacy,,,,
gongguan,Gongguan,circular_center_500m,築本屋,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,好想見面,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,Butter & Suger,other,,baby_goods,,,
gongguan,Gongguan,circular_center_500m,黑特咖啡,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,跳跳蛙健兒親子餐廳,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,S&J 氧氣台北台大公館國際酒店式公寓,services,,,hotel,,
gongguan,Gongguan,circular_center_500m,24H無人拉麵店,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,Yummy Yum好吃好吃,food,pub,,,,
gongguan,Gongguan,circular_center_500m,Bebe sweet,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,鍋in百元風味火鍋,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,力天科技公館店,other,,mobile_phone,,,
gongguan,Gongguan,circular_center_500m,三十路,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,年青人眼鏡,health,,optician,,,
gongguan,Gongguan,circular_center_500m,轉轉發現義大利麵,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,中庭大講堂,services,,,,educational_institution,
gongguan,Gongguan,circular_center_500m,國立臺灣學員生消費合作社,convenience,,convenience,,,
gongguan,Gongguan,circular_center_500m,空間及環境科技文教基金會,services,,,,ngo,
gongguan,Gongguan,circular_center_500m,Fitness Zone,services,,,,,fitness_centre
gongguan,Gongguan,circular_center_500m,ISPO伊仕柏,other,,sports,,,
gongguan,Gongguan,circular_center_500m,銀座越南美食,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,建邦餃子館,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,臺灣銀行,services,bank,,,,
gongguan,Gongguan,circular_center_500m,Fitzone,services,,,,,fitness_centre
gongguan,Gongguan,circular_center_500m,奉元書院,services,,,,educational_institution,
gongguan,Gongguan,circular_center_500m,YMCA,services,,,,association,
gongguan,Gongguan,circular_center_500m,麥味登,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,卡加布列島,other,,video_games,,,
gongguan,Gongguan,circular_center_500m,娃娃谷,other,,video_games,,,
gongguan,Gongguan,circular_center_500m,桌遊領主,other,,toys,,,
gongguan,Gongguan,circular_center_500m,愷元單車店,other,,bicycle,,,
gongguan,Gongguan,circular_center_500m,光一,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,胖老爹美式炸雞,other,,deli,,,
gongguan,Gongguan,circular_center_500m,,other,,vacant,,,
gongguan,Gongguan,circular_center_500m,Blue Louge,other,,deli,,,
gongguan,Gongguan,circular_center_500m,老先覺功夫窯燒鍋,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,點來鮮,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,魚雷起司三明治&薯條,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,別處咖啡,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,打勾勾,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,影帝真善美,services,,copyshop,,,
gongguan,Gongguan,circular_center_500m,維都小酒館,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,小林髮廊,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,迷客夏,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,森林髮藝,services,,hairdresser,,,
gongguan,Gongguan,circular_center_500m,德正,cafe,cafe,,,,
gongguan,Gongguan,circular_center_500m,公館阿姨加熱滷味,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,飛猴俱樂部,other,,sports,,,
gongguan,Gongguan,circular_center_500m,池先生馬來西亞傳統料理,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,傑克狼皮,other,,outdoor,,,
gongguan,Gongguan,circular_center_500m,norns,lifestyle/design,,gift,,,
gongguan,Gongguan,circular_center_500m,漁玄機,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,咪莉奶奶手工餅乾,other,,confectionery,,,
gongguan,Gongguan,circular_center_500m,首爾之家,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,QR Silver Piercing,apparel/fashion,,jewelry,,,
gongguan,Gongguan,circular_center_500m,老爺爺葡式蛋撻,other,,confectionery,,,
gongguan,Gongguan,circular_center_500m,巧宿內衣,apparel/fashion,,clothes,,,
gongguan,Gongguan,circular_center_500m,曉鹿鳴樓,food,restaurant,,,,
gongguan,Gongguan,circular_center_500m,華南商業銀行,services,atm,,,,
gongguan,Gongguan,circular_center_500m,Mangasick,lifestyle/design,,books,,,
gongguan,Gongguan,circular_center_500m,茉莉二手書店,lifestyle/design,,books,,,
